Dates,MOV_AVG_200D,RSI_14D,MOV_AVG_50D,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,VOLATILITY_30D,BETA_ADJ_OVERRIDABLE,PX_HIGH_LOW_DIFFERENCE
6/21/23,3988.44,64.16,4191.72,4365.69,4380.01,4386.22,4360.14,7.01E+08,11.26,1.08,26.08
6/22/23,3990.73,65.85,4197.17,4381.89,4355.4,4382.25,4351.82,5.60E+08,11.24,1.08,30.43
6/23/23,3992.93,59.59,4202.3,4348.33,4354.17,4366.55,4341.34,1.10E+09,11.56,1.08,25.21
6/26/23,3994.67,56.25,4205.95,4328.82,4344.84,4362.06,4328.08,6.15E+08,11.67,1.08,33.98
6/27/23,3996.53,62.08,4210.77,4378.41,4337.36,4384.42,4335,6.10E+08,12.03,1.08,49.42
6/28/23,3998.08,61.8,4215.28,4376.86,4367.48,4390.35,4360.22,5.97E+08,11.77,1.08,30.13
6/29/23,3999.51,63.99,4220.11,4396.44,4374.94,4398.39,4371.97,5.57E+08,11.41,1.08,26.42
6/30/23,4002.1,69.21,4226.03,4450.38,4422.44,4458.48,4422.44,7.73E+08,11.61,1.08,36.04
7/3/23,4004.65,69.67,4232.54,4455.59,4450.48,4456.46,4442.29,3.36E+08,11.56,1.08,14.17
7/5/23,4007.38,67.84,4238.81,4446.82,4442.04,4454.06,4436.61,5.96E+08,11.62,1.08,17.45
7/6/23,4010.07,60.92,4244.3,4411.59,4422.62,4422.62,4385.05,6.24E+08,11.3,1.08,37.57
7/7/23,4012.56,58.61,4250.85,4398.95,4404.54,4440.39,4397.4,6.39E+08,11.03,1.08,42.99
7/10/23,4015.33,59.98,4257.92,4409.53,4394.23,4412.6,4389.92,6.18E+08,10.85,1.08,22.68
7/11/23,4018.58,63.62,4264,4439.26,4415.55,4443.64,4408.46,5.71E+08,10.42,1.08,35.18
7/12/23,4022.15,67.18,4270.05,4472.16,4467.69,4488.34,4463.23,6.45E+08,10.53,1.08,25.11
7/13/23,4026.23,70.73,4276.89,4510.04,4491.5,4517.38,4489.36,5.81E+08,10.37,1.08,28.02
7/14/23,4030.48,69.73,4284.61,4505.42,4514.61,4527.76,4499.56,5.98E+08,10.18,1.08,28.2
7/17/23,4034.86,71.36,4293.25,4522.79,4508.86,4532.85,4504.9,5.81E+08,9.47,1.08,27.95
7/18/23,4039.04,74.13,4303.13,4554.98,4521.78,4562.3,4514.59,6.56E+08,9.52,1.08,47.71
7/19/23,4043.67,75,4311.72,4565.72,4563.87,4578.43,4557.48,6.81E+08,9.52,1.08,20.95
7/20/23,4048.41,67.94,4319.65,4534.87,4554.38,4564.74,4527.56,6.89E+08,9.73,1.08,37.18
7/21/23,4052.7,68.09,4327.99,4536.34,4550.16,4555,4535.79,1.15E+09,9.66,1.08,19.21
7/24/23,4056.52,70.02,4336.33,4554.64,4543.39,4563.41,4541.29,5.51E+08,9.68,1.08,22.12
7/25/23,4060.44,71.33,4345.07,4567.46,4555.19,4580.62,4552.42,5.97E+08,9.41,1.08,28.2
7/26/23,4064.55,71.15,4353.93,4566.75,4558.96,4582.47,4547.58,6.14E+08,9.29,1.08,34.89
7/27/23,4069.04,63.77,4361.95,4537.41,4598.26,4607.07,4528.56,7.13E+08,9.59,1.08,78.51
7/28/23,4073.89,69.05,4371.39,4582.23,4565.75,4590.16,4564.01,6.47E+08,9.38,1.08,26.15
7/31/23,4078.89,69.76,4380,4588.96,4584.82,4594.22,4573.14,8.23E+08,9.26,1.08,21.08
8/1/23,4083.89,66.76,4387.57,4576.73,4578.83,4584.62,4567.53,5.84E+08,9.15,1.08,17.09
8/2/23,4088.11,53.82,4394,4513.39,4550.93,4550.93,4505.75,6.94E+08,10.06,1.08,45.18
8/3/23,4092.7,51.86,4400.19,4501.89,4494.27,4519.49,4485.54,6.25E+08,10.09,1.08,33.95
8/4/23,4096.7,47.94,4406.83,4478.03,4513.96,4540.34,4474.55,6.35E+08,9.92,1.08,65.79
8/7/23,4100.69,54.24,4414.9,4518.44,4491.58,4519.84,4491.15,5.39E+08,10.05,1.08,28.69
8/8/23,4104.72,51.1,4421.86,4499.38,4498.03,4503.31,4464.39,5.67E+08,9.7,1.08,38.92
8/9/23,4108.72,46.31,4427.11,4467.71,4501.57,4502.44,4461.33,5.64E+08,9.99,1.08,41.11
8/10/23,4112.31,46.5,4432.37,4468.83,4487.16,4527.37,4457.92,5.23E+08,9.92,1.08,69.45
8/11/23,4115.64,45.75,4438.06,4464.05,4450.69,4476.23,4443.98,4.82E+08,9.25,1.08,32.25
8/14/23,4118.79,50.37,4443.43,4489.72,4458.13,4490.33,4453.44,5.41E+08,9.4,1.08,36.89
8/15/23,4121.83,42.49,4446.54,4437.86,4478.87,4478.87,4432.19,5.31E+08,10.03,1.08,46.68
8/16/23,4124.81,38.32,4449.15,4404.33,4433.79,4449.95,4403.55,5.26E+08,10.01,1.08,46.4
8/17/23,4127.16,34.61,4450.88,4370.36,4416.32,4421.17,4364.83,5.86E+08,10.24,1.08,56.34
8/18/23,4129.65,34.54,4452.92,4369.71,4344.88,4381.82,4335.31,6.52E+08,10.2,1.08,46.51
8/21/23,4132.37,40.45,4455.04,4399.77,4380.28,4407.55,4360.3,5.40E+08,10.21,1.08,47.25
8/22/23,4135.51,38.91,4456.82,4387.55,4415.33,4418.59,4382.77,4.96E+08,9.95,1.08,35.82
8/23/23,4139.09,47.44,4458.76,4436.01,4396.44,4443.18,4396.44,5.72E+08,10.19,1.08,46.74
8/24/23,4142.12,40.03,4458.9,4376.31,4455.16,4458.3,4375.55,6.28E+08,10.91,1.08,82.75
8/25/23,4145.11,44.61,4459.57,4405.71,4389.38,4418.46,4356.29,5.61E+08,11.06,1.08,62.17
8/28/23,4148.14,48.59,4459.71,4433.31,4426.03,4439.56,4414.98,4.49E+08,11.01,1.08,24.58
8/29/23,4151.88,56.44,4461.48,4497.63,4432.75,4500.14,4431.68,5.44E+08,11.9,1.08,68.46
8/30/23,4154.67,58.28,4464,4514.87,4500.34,4521.65,4493.59,4.80E+08,11.8,1.08,28.06
8/31/23,4157.25,57.19,4466.84,4507.66,4517.01,4532.26,4507.39,8.01E+08,11.81,1.08,24.87
9/1/23,4160.04,58.14,4469.52,4515.77,4530.6,4541.25,4501.35,5.58E+08,11.75,1.08,39.9
9/5/23,4162.57,55.08,4472.49,4496.83,4510.06,4514.29,4496.01,5.90E+08,11.77,1.08,18.28
9/6/23,4165.1,50.35,4475.22,4465.48,4490.35,4490.35,4442.38,5.69E+08,11.92,1.08,47.97
9/7/23,4167.62,48.31,4476.67,4451.14,4434.55,4457.81,4430.46,6.92E+08,11.82,1.08,27.35
9/8/23,4170.08,49.29,4478.29,4457.49,4451.3,4473.53,4448.38,5.43E+08,11.39,1.08,25.15
9/11/23,4172.77,53.75,4480.11,4487.46,4480.98,4490.77,4467.89,5.64E+08,11.6,1.08,22.88
9/12/23,4175.06,49.73,4480.34,4461.9,4473.27,4487.11,4456.83,5.72E+08,11.68,1.08,30.28
9/13/23,4177.26,50.59,4480.57,4467.44,4462.65,4479.39,4453.52,6.38E+08,10.97,1.08,25.87
9/14/23,4179.66,56.1,4481.74,4505.1,4487.78,4511.99,4478.69,6.67E+08,11.25,1.08,33.3
9/15/23,4182.09,47.76,4482.51,4450.32,4497.98,4497.98,4447.21,2.09E+09,11.73,1.08,50.77
9/18/23,4184.57,48.25,4483.61,4453.53,4445.13,4466.36,4442.11,5.82E+08,11.39,1.08,24.25
9/19/23,4186.39,46.85,4484.29,4443.95,4445.41,4449.85,4416.61,5.91E+08,11.34,1.08,33.24
9/20/23,4188.02,41.23,4483.55,4402.2,4452.81,4461.03,4401.38,5.31E+08,11.49,1.09,59.65
9/21/23,4189.31,33.71,4480.71,4330,4374.36,4375.7,4329.17,6.45E+08,12.45,1.09,46.53
9/22/23,4190.91,32.82,4476.91,4320.06,4341.74,4357.4,4316.49,6.02E+08,12.45,1.09,40.91
9/25/23,4192.9,35.99,4473.55,4337.44,4310.62,4338.51,4302.7,5.20E+08,12.38,1.09,35.81
9/26/23,4194.59,30.32,4468.57,4273.53,4312.88,4313.01,4265.98,6.02E+08,12.66,1.09,47.03
9/27/23,4196.15,30.5,4462.96,4274.51,4282.63,4292.07,4238.63,6.37E+08,12.52,1.09,53.44
9/28/23,4197.97,35.16,4457.64,4299.7,4269.65,4317.27,4264.38,5.71E+08,12.5,1.09,52.89
9/29/23,4199.46,34.02,4452.7,4288.05,4328.18,4333.15,4274.86,7.35E+08,12.52,1.09,58.29
10/2/23,4200.81,34.09,4447.74,4288.39,4284.52,4300.58,4260.21,6.74E+08,12.31,1.09,40.37
10/3/23,4201.98,28.66,4441.24,4229.45,4269.75,4281.15,4216.45,6.42E+08,12.89,1.09,64.7
10/4/23,4203.82,35.14,4435.16,4263.75,4233.83,4268.5,4220.48,6.50E+08,12.67,1.09,48.02
10/5/23,4205.85,34.59,4428.99,4258.19,4259.31,4267.13,4225.91,6.05E+08,12.09,1.09,41.22
10/6/23,4208.3,43.22,4424.41,4308.5,4234.79,4324.1,4219.55,6.75E+08,12.47,1.09,104.55
10/9/23,4210.87,47.26,4419.48,4335.66,4289.02,4341.73,4283.79,5.31E+08,12.48,1.09,57.94
10/10/23,4213.27,50.42,4414.87,4358.24,4339.75,4385.46,4339.64,5.79E+08,11.72,1.09,45.82
10/11/23,4216.04,52.94,4410.87,4376.95,4366.59,4378.64,4345.34,5.54E+08,11.74,1.09,33.3
10/12/23,4218.57,49.02,4407.6,4349.61,4380.94,4385.85,4325.43,5.81E+08,11.84,1.09,60.42
10/13/23,4221.06,46.09,4404.11,4327.78,4360.49,4377.1,4311.97,6.25E+08,11.85,1.09,65.13
10/16/23,4224.01,52.52,4402.03,4373.63,4342.37,4383.33,4342.37,5.92E+08,12.35,1.09,40.96
10/17/23,4226.63,52.45,4399.12,4373.2,4345.23,4393.57,4337.54,6.43E+08,12.21,1.09,56.03
10/18/23,4229.01,44.59,4395.42,4314.6,4357.35,4364.2,4303.84,6.30E+08,12.78,1.09,60.36
10/19/23,4231.27,40.5,4391.63,4278,4321.36,4339.54,4269.69,7.06E+08,12.94,1.09,69.85
10/20/23,4233.13,35.37,4386.74,4224.16,4273.85,4276.56,4223.03,8.47E+08,13.11,1.09,53.53
10/23/23,4235.18,34.74,4381.8,4217.04,4210.4,4255.84,4189.22,6.22E+08,13.06,1.09,66.62
10/24/23,4236.94,39.69,4376.96,4247.68,4235.79,4259.38,4219.43,6.37E+08,13.32,1.09,39.95
10/25/23,4238.41,34.14,4371.93,4186.77,4232.42,4232.42,4181.42,7.22E+08,13.46,1.09,51
10/26/23,4239.5,30.42,4366.59,4137.23,4175.99,4183.6,4127.9,7.99E+08,13.44,1.09,55.7
10/27/23,4240.24,29.05,4361.53,4117.37,4152.93,4156.7,4103.78,7.32E+08,13.42,1.09,52.92
10/30/23,4241.16,36.69,4357.47,4166.82,4139.39,4177.47,4132.94,6.57E+08,14.12,1.09,44.53
10/31/23,4242.13,40.45,4353.36,4193.8,4171.33,4195.55,4153.12,7.91E+08,14.17,1.09,42.43
11/1/23,4243.37,46.09,4350.36,4237.86,4201.27,4245.64,4197.74,7.77E+08,13.84,1.09,47.9
11/2/23,4245.31,54.51,4348,4317.78,4268.26,4319.72,4268.26,7.68E+08,14.99,1.09,51.46
11/3/23,4247.61,58.09,4347.64,4358.34,4334.23,4373.62,4334.23,7.10E+08,15.21,1.09,39.39
11/6/23,4249.58,58.75,4346.84,4365.98,4364.27,4372.21,4347.53,6.00E+08,14.49,1.09,24.68
11/7/23,4251.37,59.85,4345.74,4378.38,4366.21,4386.26,4355.41,6.27E+08,14.5,1.09,30.85
11/8/23,4253.2,60.25,4343.45,4382.78,4384.37,4391.2,4359.76,6.30E+08,14.41,1.09,31.44
11/9/23,4254.85,55.4,4340.1,4347.35,4391.41,4393.4,4343.94,6.43E+08,14.62,1.09,49.46
11/10/23,4256.63,61.76,4338.25,4415.24,4364.15,4418.03,4353.34,6.34E+08,15.29,1.09,64.69
11/13/23,4258.33,61.25,4336.16,4411.55,4406.66,4421.76,4393.82,5.21E+08,14.6,1.09,27.94
11/14/23,4260.72,67.79,4336.14,4495.7,4458.97,4508.67,4458.97,7.27E+08,15.4,1.09,49.7
11/15/23,4262.85,68.28,4336.89,4502.88,4505.3,4521.17,4495.31,6.98E+08,15.37,1.09,25.86
11/16/23,4264.8,68.67,4338.03,4508.24,4497.08,4511.99,4487.83,6.63E+08,15.06,1.09,24.16
11/17/23,4266.47,69.1,4339.16,4514.02,4509.55,4520.12,4499.66,6.99E+08,14.99,1.09,20.46
11/20/23,4268.52,71.56,4340.36,4547.38,4511.7,4557.11,4510.36,6.16E+08,15.06,1.09,46.75
11/21/23,4270.66,69.91,4341.89,4538.19,4538.77,4542.14,4525.51,5.36E+08,15.06,1.09,16.63
11/22/23,4272.62,71.34,4343.67,4556.62,4553.04,4568.43,4545.05,4.95E+08,14.9,1.09,23.38
11/24/23,4274.83,71.55,4344.75,4559.34,4555.84,4560.31,4552.8,2.45E+08,14.76,1.09,7.51
11/27/23,4277.18,69.71,4346.76,4550.43,4554.86,4560.52,4546.32,5.72E+08,14.55,1.09,14.2
11/28/23,4279.5,70.13,4348.78,4554.89,4545.55,4568.14,4540.51,5.82E+08,14.54,1.09,27.63
11/29/23,4281.56,69.14,4350.92,4550.58,4571.84,4587.64,4547.15,6.15E+08,13.82,1.09,40.49
11/30/23,4283.72,70.9,4354.23,4567.8,4554.87,4569.89,4537.24,1.44E+09,13.45,1.09,32.65
12/1/23,4285.96,73.44,4359.52,4594.63,4559.43,4599.39,4554.71,6.86E+08,12.66,1.09,44.68
12/4/23,4288.35,67.56,4364.52,4569.78,4564.37,4572.37,4546.72,7.09E+08,12.83,1.09,25.65
12/5/23,4290.79,66.96,4369.11,4567.18,4557.25,4578.56,4551.68,6.36E+08,12.79,1.09,26.88
12/6/23,4293.55,62.81,4374.63,4549.34,4586.23,4590.74,4546.5,6.43E+08,11.85,1.09,44.24
12/7/23,4296.53,67.25,4380.85,4585.59,4568.84,4590.92,4565.22,6.55E+08,11.02,1.09,25.7
12/8/23,4299.49,69.29,4386.94,4604.37,4576.2,4609.23,4574.06,6.50E+08,10.71,1.09,35.17
12/11/23,4302.75,71.16,4393.63,4622.44,4593.39,4623.71,4593.39,7.11E+08,10.41,1.09,30.32
12/12/23,4306.06,73.22,4400.74,4643.7,4618.3,4643.93,4608.09,6.41E+08,10.38,1.09,35.84
12/13/23,4309.74,78.22,4410.29,4707.09,4646.2,4709.69,4643.23,8.22E+08,10.61,1.09,66.46
12/14/23,4313.58,79.05,4419.4,4719.55,4721.04,4738.57,4694.34,1.05E+09,9.53,1.09,44.23
12/15/23,4317.27,78.95,4428.62,4719.19,4714.23,4725.53,4704.69,2.53E+09,9.37,1.09,20.84
12/18/23,4320.75,80.43,4437.27,4740.56,4725.58,4749.52,4725.58,7.05E+08,9.37,1.09,23.94
12/19/23,4324.35,82.18,4445.92,4768.37,4743.72,4768.69,4743.72,6.83E+08,9.42,1.09,24.97
12/20/23,4327.91,66.12,4452.72,4698.35,4764.73,4778.01,4697.82,7.41E+08,10.81,1.09,80.19
12/21/23,4331.68,70.43,4460.12,4746.75,4724.29,4748.71,4708.35,5.99E+08,10.54,1.09,40.36
12/22/23,4335.86,71.07,4468.22,4754.63,4753.92,4772.94,4736.77,4.78E+08,9.81,1.09,36.17
12/26/23,4340.43,72.7,4477.16,4774.75,4758.86,4784.72,4758.45,3.84E+08,9.77,1.09,26.27
12/27/23,4345.06,73.26,4485.32,4781.58,4773.45,4785.39,4768.9,4.77E+08,8.38,1.09,16.49
12/28/23,4349.38,73.41,4493.52,4783.35,4786.44,4793.3,4780.98,4.13E+08,8.4,1.09,12.32
12/29/23,4353.77,70.16,4502.62,4769.83,4782.88,4788.43,4751.99,5.51E+08,8.52,1.09,36.44
1/2/24,4357.68,64.08,4511.92,4742.83,4745.2,4754.33,4722.67,7.07E+08,8.82,1.09,31.66
1/3/24,4361.62,56.63,4521.53,4704.81,4725.07,4729.29,4699.71,6.96E+08,9.11,1.09,29.58
1/4/24,4365.3,53.77,4530.97,4688.68,4697.42,4726.78,4687.53,6.93E+08,9.16,1.09,39.25
1/5/24,4368.78,55.07,4539.96,4697.24,4690.57,4721.49,4682.11,6.51E+08,9.12,1.09,39.38
1/8/24,4372.91,63.58,4551.49,4763.54,4703.7,4764.54,4699.82,6.99E+08,9.91,1.09,64.72
1/9/24,4376.95,62.23,4563.88,4756.5,4741.93,4765.47,4730.35,6.27E+08,9.9,1.09,35.12
1/10/24,4381.01,65.27,4577.2,4783.45,4759.94,4790.8,4756.2,5.94E+08,9.97,1.09,34.6
1/11/24,4385.02,64.6,4589.47,4780.24,4792.13,4798.5,4739.58,6.39E+08,9.96,1.09,58.92
1/12/24,4389.09,65.03,4601.27,4783.83,4791.18,4802.4,4768.98,5.88E+08,9.95,1.09,33.42
1/16/24,4392.78,61.06,4611.83,4765.98,4772.35,4782.34,4747.12,7.09E+08,9.98,1.09,35.22
1/17/24,4396.22,55.58,4620.26,4739.21,4739.13,4744.23,4714.82,6.01E+08,9.99,1.09,29.41
1/18/24,4399.58,61.4,4628.71,4780.94,4760.1,4785.79,4740.57,6.90E+08,10.22,1.09,45.22
1/19/24,4403.15,67.8,4638.19,4839.81,4796.28,4842.07,4785.87,8.41E+08,10.56,1.09,56.2
1/22/24,4406.9,68.81,4647.63,4850.43,4853.42,4868.41,4844.05,7.01E+08,10.4,1.09,24.36
1/23/24,4410.77,70.15,4657.27,4864.6,4856.8,4866.48,4844.37,5.97E+08,10.39,1.09,22.11
1/24/24,4414.59,70.53,4667.69,4868.55,4888.56,4903.68,4865.94,6.83E+08,10.37,1.09,37.74
1/25/24,4418.52,72.93,4677.27,4894.16,4886.66,4898.15,4869.34,7.50E+08,10.39,1.09,28.81
1/26/24,4422.43,72.14,4686.86,4890.97,4888.91,4906.69,4881.47,6.24E+08,9.75,1.09,25.22
1/29/24,4426.61,75.46,4695.5,4927.93,4892.95,4929.31,4887.4,6.30E+08,9.92,1.09,41.91
1/30/24,4430.5,74.69,4703.94,4924.97,4925.89,4931.09,4916.27,6.48E+08,9.93,1.09,14.82
1/31/24,4434.04,57.75,4710.69,4845.65,4899.19,4906.75,4845.15,1.08E+09,11.2,1.09,61.6
2/1/24,4437.82,64.39,4718.54,4906.19,4861.11,4906.97,4853.52,7.21E+08,11.64,1.09,53.45
2/2/24,4441.83,68.94,4726.76,4958.61,4916.06,4975.29,4907.99,7.43E+08,10.91,1.09,67.3
2/5/24,4445.78,66.2,4734.85,4942.81,4957.19,4957.19,4918.09,7.00E+08,10.69,1.09,39.1
2/6/24,4449.9,67.21,4742.8,4954.23,4950.16,4957.77,4934.88,6.36E+08,10.69,1.09,22.89
2/7/24,4454.21,70.61,4751.52,4995.06,4973.05,4999.89,4969.05,6.93E+08,10.85,1.09,30.84
2/8/24,4458.51,70.84,4760.47,4997.91,4995.16,5000.4,4987.09,6.41E+08,10.86,1.09,13.31
2/9/24,4463.29,73.1,4769.9,5026.61,5004.17,5030.06,5000.34,6.34E+08,10.92,1.09,29.72
2/12/24,4468.11,72.1,4779.33,5021.84,5026.83,5048.39,5016.83,6.00E+08,10.86,1.09,31.56
2/13/24,4472.2,59.49,4787.04,4953.17,4967.94,4971.3,4920.31,6.89E+08,11.62,1.09,50.99
2/14/24,4476.36,64.16,4795.16,5000.62,4976.44,5002.52,4956.45,6.45E+08,11.47,1.09,46.07
2/15/24,4480.67,66.69,4804.35,5029.73,5003.14,5032.72,4999.44,6.68E+08,11.39,1.09,33.28
2/16/24,4485.1,62.73,4813.12,5005.57,5031.13,5038.7,4999.52,6.83E+08,11.6,1.09,39.18
2/20/24,4489.52,58.1,4821.65,4975.51,4989.32,4993.71,4955.02,6.96E+08,11.25,1.09,38.69
2/21/24,4494.13,58.78,4829.57,4981.8,4963.03,4983.21,4946,6.19E+08,11.21,1.09,37.21
2/22/24,4498.88,68.16,4839.22,5087.03,5038.83,5094.39,5038.83,7.29E+08,12.57,1.09,55.56
2/23/24,4503.63,68.29,4848.55,5088.8,5100.92,5111.06,5081.46,6.33E+08,12.55,1.09,29.6
2/26/24,4508.38,65.16,4857.07,5069.53,5093,5097.66,5068.91,6.24E+08,12.67,1.09,28.75
2/27/24,4513.09,65.91,4864.49,5078.18,5074.6,5080.69,5057.29,5.75E+08,12.55,1.09,23.4
2/28/24,4517.78,64.45,4871.49,5069.76,5067.2,5077.37,5058.35,5.64E+08,12.37,1.09,19.02
2/29/24,4522.64,66.94,4879.03,5096.27,5085.36,5104.99,5061.89,1.29E+09,12.25,1.09,43.1
3/1/24,4527.65,70.39,4886.96,5137.08,5098.51,5140.33,5094.16,6.87E+08,11.99,1.09,46.17
3/4/24,4532.75,69.22,4894.22,5130.95,5130.99,5149.67,5127.18,7.51E+08,12.03,1.09,22.49
3/5/24,4537.35,60.07,4901.82,5078.65,5110.52,5114.54,5056.82,7.43E+08,12.56,1.09,57.72
3/6/24,4541.89,62.72,4908.98,5104.76,5108.03,5127.97,5092.22,7.00E+08,12.6,1.09,35.75
3/7/24,4546.71,67.41,4917.04,5157.36,5132.38,5165.62,5128.21,6.60E+08,12.83,1.09,37.41
3/8/24,4551.37,62.03,4924.02,5123.69,5164.46,5189.26,5117.5,6.78E+08,13.05,1.09,71.76
3/11/24,4556.23,61.13,4930.74,5117.94,5111.96,5124.66,5091.14,6.03E+08,12.94,1.09,33.52
3/12/24,4561.53,66.36,4938.58,5175.27,5134.3,5179.87,5114.48,6.39E+08,13.25,1.09,65.39
3/13/24,4566.6,64.73,4946.49,5165.31,5173.49,5179.14,5151.88,7.62E+08,12.1,1.09,27.26
3/14/24,4571.33,62.28,4954.64,5150.48,5175.14,5176.85,5123.3,8.31E+08,11.76,1.09,53.55
3/15/24,4575.88,57.04,4962.89,5117.09,5123.31,5136.86,5104.35,2.70E+09,11.67,1.09,32.51
3/18/24,4580.73,60.51,4972.1,5149.42,5154.77,5175.6,5145.47,7.84E+08,11.69,1.09,30.13
3/19/24,4585.52,63.37,4981.73,5178.51,5139.09,5180.31,5131.59,7.43E+08,11.76,1.09,48.72
3/20/24,4590.23,67.4,4990.95,5224.62,5181.69,5226.19,5171.55,6.59E+08,11.79,1.09,54.64
3/21/24,4595.07,68.76,5000.65,5241.53,5253.43,5261.1,5240.66,7.18E+08,11.8,1.09,20.44
3/22/24,4599.82,67.44,5009.67,5234.18,5242.48,5246.09,5229.87,5.89E+08,11.76,1.09,16.22
3/25/24,4604.57,64.55,5018.43,5218.19,5219.52,5229.09,5216.09,6.03E+08,11.82,1.09,13
3/26/24,4609.12,61.94,5026.82,5203.58,5228.85,5235.16,5203.42,6.71E+08,10.94,1.09,31.74
3/27/24,4613.87,66.43,5036.47,5248.49,5226.31,5249.26,5213.92,6.48E+08,10.88,1.09,35.34
3/28/24,4618.45,66.98,5046.77,5254.35,5248.03,5264.85,5245.82,7.87E+08,10.81,1.09,19.03
4/1/24,4622.82,64.92,5056.03,5243.77,5257.97,5263.95,5229.2,5.61E+08,10.69,1.09,34.75
4/2/24,4626.99,58.02,5063.35,5205.81,5204.29,5208.34,5184.05,7.31E+08,10.78,1.09,24.29
4/3/24,4630.92,58.73,5070.57,5211.49,5194.37,5228.75,5194.37,6.58E+08,10.78,1.09,34.38
4/4/24,4634.6,48.72,5076.22,5147.21,5244.05,5256.59,5146.06,7.18E+08,9.8,1.09,110.53
4/5/24,4638.68,55.91,5082.94,5204.34,5158.95,5222.18,5157.21,6.14E+08,10.3,1.08,64.97
4/8/24,4642.86,55.62,5089.1,5202.39,5211.37,5219.57,5197.35,5.59E+08,10.21,1.08,22.22
4/9/24,4647,56.55,5095.48,5209.91,5217.03,5224.81,5160.78,5.68E+08,10.21,1.08,64.03
4/10/24,4651.07,49.3,5100.14,5160.64,5167.88,5178.43,5138.7,6.45E+08,10.65,1.08,39.73
4/11/24,4655.42,54.23,5105.62,5199.06,5172.95,5211.78,5138.77,6.42E+08,10.76,1.08,73.01
4/12/24,4659.14,44.96,5111.17,5123.41,5171.51,5175.03,5107.94,6.65E+08,11.45,1.08,67.09
4/15/24,4662.57,39.1,5114.29,5061.82,5149.67,5168.43,5052.47,6.85E+08,12,1.08,115.96
4/16/24,4665.84,38.2,5116.14,5051.41,5064.59,5079.84,5039.83,6.30E+08,11.62,1.08,40.01
4/17/24,4668.7,35.7,5117.73,5022.21,5068.97,5077.96,5007.25,6.26E+08,11.62,1.08,70.71
4/18/24,4671.48,34.77,5118.87,5011.12,5031.52,5056.66,5001.89,6.10E+08,11.13,1.08,54.77
4/19/24,4674.08,31.29,5118.31,4967.23,5005.44,5019.02,4953.56,8.65E+08,11.25,1.08,65.46
4/22/24,4677.08,37.9,5118.57,5010.6,4987.33,5038.84,4969.4,6.62E+08,11.63,1.09,69.44
4/23/24,4680.43,45.67,5119.44,5070.55,5028.85,5076.12,5027.96,6.52E+08,11.7,1.09,48.16
4/24/24,4683.74,45.8,5120.44,5071.63,5084.86,5089.48,5047.02,7.20E+08,11.7,1.09,42.46
4/25/24,4686.79,43.37,5122.35,5048.42,5019.88,5057.75,4990.58,7.74E+08,11.74,1.08,67.17
4/26/24,4689.93,49.75,5124.33,5099.96,5084.65,5114.62,5073.14,6.86E+08,12.03,1.08,41.48
4/29/24,4692.96,51.6,5126.06,5116.17,5114.13,5123.49,5088.65,6.63E+08,11.91,1.08,34.84
4/30/24,4695.61,43.12,5126.66,5035.69,5103.78,5110.83,5035.31,9.10E+08,12.64,1.08,75.52
5/1/24,4698.09,41.54,5127.52,5018.39,5029.03,5096.12,5013.45,8.09E+08,12.29,1.08,82.67
5/2/24,4700.64,47.07,5129.17,5064.2,5049.32,5073.21,5011.05,7.40E+08,12.61,1.08,62.16
5/3/24,4703.45,53.63,5129.98,5127.79,5122.78,5139.12,5101.22,7.02E+08,13.26,1.08,37.9
5/6/24,4706.68,58.27,5131.82,5180.74,5142.42,5181,5142.42,6.31E+08,13.64,1.08,38.58
5/7/24,4709.93,58.85,5134.19,5187.7,5187.2,5200.23,5178.96,6.50E+08,13.62,1.08,21.27
5/8/24,4713.1,58.84,5136.38,5187.67,5168.98,5191.95,5165.86,6.23E+08,13.35,1.08,26.09
5/9/24,4716.33,61.23,5139.26,5214.08,5189.03,5215.3,5180.41,5.69E+08,13.44,1.08,34.89
5/10/24,4719.61,62,5141.79,5222.68,5225.49,5239.66,5209.68,5.52E+08,13.45,1.08,29.98
5/13/24,4723.03,61.8,5143.48,5221.42,5233.08,5237.26,5211.16,5.68E+08,13.26,1.07,26.1
5/14/24,4726.35,64.22,5145.79,5246.68,5221.1,5250.37,5217.98,5.91E+08,13.34,1.07,32.39
5/15/24,4729.95,69.31,5150.38,5308.15,5263.26,5311.76,5263.26,6.77E+08,13.16,1.08,48.5
5/16/24,4733.55,67.45,5154.23,5297.1,5310.07,5325.49,5296.19,6.57E+08,12.82,1.08,29.3
5/17/24,4737.5,67.97,5157.15,5303.27,5303.1,5305.45,5283.59,6.33E+08,12.82,1.07,21.86
5/20/24,4741.53,68.39,5160.84,5308.13,5305.35,5325.32,5302.4,5.12E+08,12.82,1.07,22.92
5/21/24,4745.75,69.58,5164.91,5321.41,5298.69,5324.32,5297.87,5.60E+08,12.43,1.07,26.45
5/22/24,4749.69,66.65,5167.54,5307.01,5319.28,5323.18,5286.01,6.08E+08,12.32,1.07,37.17
5/23/24,4753.53,59.35,5169.59,5267.84,5340.26,5341.88,5256.93,6.42E+08,11.65,1.07,84.95
5/24/24,4757.72,63.41,5172.68,5304.72,5281.45,5311.65,5278.39,5.18E+08,11.05,1.07,33.26
